good_id,group_name,name,value
169351017,Общие характеристики,Модель,"Миостимулятор FZ-1 ""ШУБОШИ"" / ""Удобный Доктор"""
169351017,Общие характеристики,Гарантийный срок,1 год
169351017,Питание,Питание,от аккумулятора; от сети
169351017,Технические особенности,Количество режимов работы,4
169351017,Насадки,Количество насадок,2 шт.
169351017,Дополнительная информация,Тип массажера,миостимулятор; массажер электрический импульсный; Миостимулятор EMS - TENS
169351017,Дополнительная информация,Зона массажа,Лицо / Тело / Руки / Ноги / Спина / Живот / Кожа
169351017,Дополнительная информация,Форма массажера,ручной электромассажер
169351017,Дополнительная информация,Действие,лифтинг/от отеков/от темных кругов; Оздоровительный эффект; Массажер для лица шеи и тела
169351017,Дополнительная информация,Доп. опции массажера,дисплей; индикация времени до окончания процедуры; индикация выбранного режима
169351017,Дополнительная информация,Комплектация,Инструкция - 1 шт.; Сетевой адаптер - 1 шт.; Миостимулятор - 1 шт.
169351017,Дополнительная информация,Страна производства,Китай
169351017,Дополнительная информация,Срок эксплуатации,15 лет
169351017,Габариты,Высота предмета,15 см
169351017,Габариты,Ширина предмета,6.2 см
169351017,Габариты,Глубина предмета,2.6 см
169351017,Габариты,Вес без упаковки (кг),0.12 кг
169351017,Габариты,Вес с упаковкой (кг),0.7 кг
169351017,Габариты,Длина упаковки,9 см
169351017,Габариты,Высота упаковки,18 см
169351017,Габариты,Ширина упаковки,11 см
251013688,Основная информация,Цвет,серебристый; черный
251013688,Общие характеристики,Модель,"Миостимулятор FZ-2 ""ШУБОШИ"""
251013688,Общие характеристики,Гарантийный срок,2 года
251013688,Питание,Питание,от аккумулятора
251013688,Технические особенности,Количество режимов работы,8 режимов
251013688,Насадки,Количество насадок,4 шт.
251013688,Дополнительная информация,Тип массажера,миостимулятор; массажер электрический импульсный; Миостимулятор EMS - TENS
251013688,Дополнительная информация,Зона массажа,Лицо / Тело / Руки / Ноги / Спина / Живот / Кожа
251013688,Дополнительная информация,Форма массажера,ручной электромассажер
251013688,Дополнительная информация,Действие,лифтинг/от отеков/от темных кругов; Оздоровительный эффект; Массажер для лица шеи и тела
251013688,Дополнительная информация,Доп. опции массажера,электромиостимуляция
251013688,Дополнительная информация,Комплектация,Инструкция - 1 шт.; Сетевой адаптер - 1 шт.; Миостимулятор - 1 шт.; провод micro USB; Кнопочный провод для электродов - 2 шт; Массажные электроды стандартные - 4 шт
251013688,Дополнительная информация,Страна производства,Китай
251013688,Дополнительная информация,Срок эксплуатации,15 лет
251013688,Габариты,Высота предмета,8 см
251013688,Габариты,Ширина предмета,4 см
251013688,Габариты,Глубина предмета,1 см
251013688,Габариты,Вес без упаковки (кг),0.42 кг
251013688,Габариты,Вес с упаковкой (кг),0.43 кг
251013688,Габариты,Длина упаковки,9 см
251013688,Габариты,Высота упаковки,15 см
251013688,Габариты,Ширина упаковки,8 см
141376926,Основная информация,Цвет,серый
141376926,Общие характеристики,Модель,REMASO
141376926,Общие характеристики,Гарантийный срок,1 год
141376926,Питание,Питание,USB; от сети
141376926,Технические особенности,Количество режимов работы,25
141376926,Насадки,Количество насадок,10 шт.
141376926,Дополнительная информация,Тип массажера,тепловой; электроимпульсный
141376926,Дополнительная информация,Зона массажа,шея; спина; ноги
141376926,Дополнительная информация,Действие,восстановление; снятие мышечного напряжения; оздоровление
141376926,Дополнительная информация,Мин. продолжительность автономной работы,360 мин
141376926,Дополнительная информация,Доп. опции массажера,электромиостимуляция; ударный
141376926,Дополнительная информация,Количество роликов,нет
141376926,Дополнительная информация,Комплектация,миостимулятор-1шт; электродные накладки-4 шт; соединительный кабель- 1 шт; зарядка-1 шт
141376926,Дополнительная информация,Страна производства,Китай
141376926,Габариты,Высота предмета,15 см
141376926,Габариты,Вес без упаковки (кг),0.65 кг
141376926,Габариты,Вес с упаковкой (кг),0.65 кг
141376926,Габариты,Длина упаковки,19 см
141376926,Габариты,Высота упаковки,7 см
141376926,Габариты,Ширина упаковки,11 см
35995950,Основная информация,Цвет,белый
35995950,Общие характеристики,Модель,"Миостимулятор FZ-1 ""ШУБОШИ"" / ""Удобный Доктор"""
35995950,Дополнительная информация,Тип массажера,миостимулятор; массажер электрический импульсный; Миостимулятор EMS - TENS
35995950,Дополнительная информация,Зона массажа,Лицо / Тело / Руки / Ноги / Спина / Живот / Кожа
35995950,Дополнительная информация,Действие,лифтинг/от отеков/от темных кругов; Оздоровительный эффект; Массажер для лица шеи и тела
35995950,Дополнительная информация,Комплектация,Инструкция - 1 шт.; Сетевой адаптер - 1 шт.; Миостимулятор - 1 шт.
35995950,Дополнительная информация,Страна производства,Китай
35995950,Габариты,Вес с упаковкой (кг),0.48 кг
35995950,Габариты,Длина упаковки,9 см
35995950,Габариты,Высота упаковки,18 см
35995950,Габариты,Ширина упаковки,12 см
143533250,Основная информация,Цвет,белый; белый глянец
143533250,Общие характеристики,Модель,беспроводной
143533250,Общие характеристики,Гарантийный срок,1 год
143533250,Питание,Питание,от аккумулятора; от сети
143533250,Технические особенности,Количество режимов работы,24
143533250,Насадки,Количество насадок,10 шт.
143533250,Дополнительная информация,Тип массажера,электроимпульсный; постукивающий; электроимпульсный
143533250,Дополнительная информация,Зона массажа,спина; тело; ноги
143533250,Дополнительная информация,Форма массажера,ручной электромассажер
143533250,Дополнительная информация,Действие,снятие мышечного напряжения; улучшение кровообращения; восстановление
143533250,Дополнительная информация,Мин. продолжительность автономной работы,10000 мин
143533250,Дополнительная информация,Доп. опции массажера,электромиостимуляция; эффект иглоукалывания; инфракрасный излучатель
143533250,Дополнительная информация,Комплектация,"миостимулятор, блок питания,комплект проводов; Инструкция пользователя; аппликаторы 8 шт; лор насадка"
143533250,Дополнительная информация,Страна производства,Китай
143533250,Габариты,Высота предмета,6 см
143533250,Габариты,Ширина предмета,13.5 см
143533250,Габариты,Глубина предмета,2 см
143533250,Габариты,Вес без упаковки (кг),0.13 кг
143533250,Габариты,Вес с упаковкой (кг),0.42 кг
143533250,Габариты,Длина упаковки,18 см
143533250,Габариты,Высота упаковки,8 см
143533250,Габариты,Ширина упаковки,10 см
198641294,Основная информация,Цвет,черный
198641294,Общие характеристики,Модель,Миостимулятор
198641294,Питание,Питание,от батареек
198641294,Технические особенности,Количество режимов работы,6
198641294,Насадки,Количество насадок,1 шт.
198641294,Дополнительная информация,Тип массажера,Миостимулирующий; Миостимулятор для мышц; Миостимулятор EMS
198641294,Дополнительная информация,Зона массажа,ноги; живот; руки
198641294,Дополнительная информация,Форма массажера,манжета
198641294,Дополнительная информация,Действие,коррекция фигуры; укрепление; упругость
198641294,Дополнительная информация,Мин. продолжительность автономной работы,15 мин
198641294,Дополнительная информация,Доп. опции массажера,миостимулятор электрический; микротоки; прессотерапия
198641294,Дополнительная информация,Комплектация,массажер для живота - 1шт; массажер для рук - 1шт; массажер для бедер - 1шт; пульт - 3 шт; инструкция
198641294,Дополнительная информация,Страна производства,Китай
198641294,Габариты,Высота предмета,17 см
198641294,Габариты,Глубина предмета,2 см
198641294,Габариты,Вес без упаковки (кг),0.55 кг
198641294,Габариты,Вес с упаковкой (кг),0.55 кг
198641294,Габариты,Длина упаковки,24 см
198641294,Габариты,Высота упаковки,4 см
198641294,Габариты,Ширина упаковки,21 см
178910159,Основная информация,Цвет,белый
178910159,Общие характеристики,Модель,для тела
178910159,Общие характеристики,Гарантийный срок,12
178910159,Питание,Питание,от сети; от батареек
178910159,Технические особенности,Количество режимов работы,8
178910159,Дополнительная информация,Тип массажера,магнитно-акупунктурный; постукивающий; электроимпульсная
178910159,Дополнительная информация,Зона массажа,тело; спина; руки
178910159,Дополнительная информация,Действие,коррекция фигуры; антицеллюлитный; для похудения
178910159,Дополнительная информация,Мин. продолжительность автономной работы,15 мин
178910159,Дополнительная информация,Доп. опции массажера,электромиостимуляция; эффект иглоукалывания; таймер
178910159,Дополнительная информация,Комплектация,блок питания; инструкция; Шнуры электроды - 2 шт; Электроды (патчи) - 4 шт; Терапевтические тапочки - 1 шт
178910159,Дополнительная информация,Страна производства,Китай
178910159,Габариты,Высота предмета,10 см
178910159,Габариты,Ширина предмета,27 см
178910159,Габариты,Вес с упаковкой (кг),0.5 кг
178910159,Габариты,Длина упаковки,11 см
178910159,Габариты,Высота упаковки,10 см
178910159,Габариты,Ширина упаковки,27 см
43996867,Основная информация,Цвет,серый
43996867,Общие характеристики,Модель,микротоковый массажер цифровой меридиан
43996867,Общие характеристики,Гарантийный срок,3 месяца
43996867,Питание,Питание,от сети; от батареек
43996867,Технические особенности,Количество режимов работы,6 режимов массажа; 6 шт
43996867,Насадки,Количество насадок,4 шт.
43996867,Дополнительная информация,Тип массажера,вибромассажер; микротоковый импульсный миостимулятор; электроимпульсный
43996867,Дополнительная информация,Зона массажа,спина; тело; шея
43996867,Дополнительная информация,Форма массажера,массажный аппарат
43996867,Дополнительная информация,Действие,снятие мышечного напряжения; восстановление; коррекция фигуры
43996867,Дополнительная информация,Мин. продолжительность автономной работы,40 мин
43996867,Дополнительная информация,Доп. опции массажера,вибромассаж; электромиостимуляция; регулировка интенсивности
43996867,Дополнительная информация,Комплектация,Инструмент для терапии Цифровой меридиан; аппликаторы электроды 4 шт; кабель питания от сети USB; инструкция; батарейки 3 шт; 2 парных кабеля для электродов; картонная коробка
43996867,Дополнительная информация,Страна производства,Китай
43996867,Габариты,Высота предмета,16 см
43996867,Габариты,Ширина предмета,6 см
43996867,Габариты,Глубина предмета,2 см
43996867,Габариты,Вес без упаковки (кг),0.1 кг
43996867,Габариты,Вес с упаковкой (кг),0.3 кг
43996867,Габариты,Длина упаковки,24 см
43996867,Габариты,Высота упаковки,5 см
43996867,Габариты,Ширина упаковки,19 см
148830492,Основная информация,Цвет,серый
148830492,Общие характеристики,Модель,JR309
148830492,Общие характеристики,Гарантийный срок,2 мес
148830492,Питание,Питание,220В (5А); 3 батарейки ААА; USB-шнур
148830492,Технические особенности,Количество режимов работы,9
148830492,Насадки,Количество насадок,8 шт.
148830492,Дополнительная информация,Тип массажера,миостимулятор; Массажер электрический; лечение
148830492,Дополнительная информация,Зона массажа,"для шеи, для головы, для ног"
148830492,Дополнительная информация,Форма массажера,ручной электромассажер
148830492,Дополнительная информация,Действие,Массаж; Укрепление мышц; уменьшение целлюлита
148830492,Дополнительная информация,Доп. опции массажера,электрофорез; электромиостимуляция; автовыключение
148830492,Дополнительная информация,Количество роликов,импульсный массажер; мини массажер для тела; электромассажер-миостимулятор
148830492,Дополнительная информация,Комплектация,тапочки - 2 шт; Перчатки - 2 шт; носки - 2 шт; нарукавники - 2 шт; Миостимулятор массажер
148830492,Дополнительная информация,Страна производства,Китай
148830492,Габариты,Высота предмета,4 см
148830492,Габариты,Ширина предмета,10 см
148830492,Габариты,Глубина предмета,15 см
148830492,Габариты,Вес без упаковки (кг),0.15 кг
148830492,Габариты,Вес с упаковкой (кг),0.58 кг
148830492,Габариты,Длина упаковки,11 см
148830492,Габариты,Высота упаковки,10 см
148830492,Габариты,Ширина упаковки,27 см
250135346,Основная информация,Цвет,белый
250135346,Общие характеристики,Модель,EMS 309A
250135346,Общие характеристики,Гарантийный срок,1 год
250135346,Питание,Питание,"Usb, от сети"
250135346,Технические особенности,Количество режимов работы,6
250135346,Насадки,Количество насадок,1 шт.
250135346,Дополнительная информация,Тип массажера,"Вакуумный, Миостимулирующий, Расслабляющий, Оздоровительный; Лечебный, Лимфодренажный"
250135346,Дополнительная информация,Зона массажа,шея; тело; спина
250135346,Дополнительная информация,Действие,восстановление
250135346,Дополнительная информация,Доп. опции массажера,автовыключение
250135346,Дополнительная информация,Комплектация,устройство - 1 шт; Тапочки - 1 пара; Кабель USB - 1 шт; Электроды - 8 шт.; Кабели для подключения электродов - 8 шт.; Адаптер питания - 1 шт.; Инструкция - 1 шт.
250135346,Дополнительная информация,Страна производства,Китай
250135346,Габариты,Вес с упаковкой (кг),0.6 кг
250135346,Габариты,Длина упаковки,28 см
250135346,Габариты,Высота упаковки,10 см
250135346,Габариты,Ширина упаковки,11 см
141936084,Основная информация,Цвет,черный
141936084,Общие характеристики,Модель,HQ185
141936084,Питание,Питание,USB
141936084,Технические особенности,Количество режимов работы,24 режима работы
141936084,Насадки,Количество насадок,1 шт.
141936084,Дополнительная информация,Тип массажера,вибромассажер; виброплатформа; электроимпульсный
141936084,Дополнительная информация,Зона массажа,"ноги, руки, живот, поясница, шея, бедра, лицо; Плечи / Шея / Спина / Ягодицы; позвоночника, пресса, груди, икры, под коленом, ступни"
141936084,Дополнительная информация,Форма массажера,накидка
141936084,Дополнительная информация,Действие,"антистресс, релаксация, уменьшает тревогу; расслабление шеи; Массаж"
141936084,Дополнительная информация,Мин. продолжительность автономной работы,5 мин
141936084,Дополнительная информация,Доп. опции массажера,электрический массажер; массаж шеи; массажер для шеи и плеч
141936084,Дополнительная информация,Страна производства,Китай
141936084,Габариты,Высота предмета,15 см
141936084,Габариты,Ширина предмета,7 см
141936084,Габариты,Глубина предмета,3 см
141936084,Габариты,Вес без упаковки (кг),0.08 кг
141936084,Габариты,Вес с упаковкой (кг),0.1 кг
141936084,Габариты,Длина упаковки,18 см
141936084,Габариты,Высота упаковки,3 см
141936084,Габариты,Ширина упаковки,9 см
291888914,Основная информация,Цвет,белый
291888914,Общие характеристики,Модель,беспроводной
291888914,Общие характеристики,Гарантийный срок,1 год
291888914,Питание,Питание,от аккумулятора; от сети
291888914,Технические особенности,Количество режимов работы,15 режимов
291888914,Насадки,Количество насадок,10 шт.
291888914,Дополнительная информация,Тип массажера,электроимпульсный; электроимпульсный; акупунктурный/акупрессурный
291888914,Дополнительная информация,Зона массажа,живот; ягодицы; бедра
291888914,Дополнительная информация,Форма массажера,ручной электромассажер
291888914,Дополнительная информация,Действие,коррекция фигуры; снятие мышечного напряжения; улучшение кровообращения
291888914,Дополнительная информация,Мин. продолжительность автономной работы,10000 мин
291888914,Дополнительная информация,Доп. опции массажера,электромиостимуляция; эффект иглоукалывания; инфракрасный излучатель
291888914,Дополнительная информация,Комплектация,"миостимулятор, блок питания,комплект проводов; комплект батареек; Инструкция пользователя; аппликаторы 8 шт; ЛОР насадка - 2 шт"
291888914,Дополнительная информация,Страна производства,Китай
291888914,Габариты,Высота предмета,7 см
291888914,Габариты,Ширина предмета,19 см
291888914,Габариты,Вес без упаковки (кг),0.13 кг
291888914,Габариты,Вес с упаковкой (кг),0.43 кг
291888914,Габариты,Длина упаковки,18 см
291888914,Габариты,Высота упаковки,5 см
291888914,Габариты,Ширина упаковки,18 см
312901930,Основная информация,Цвет,черный
312901930,Питание,Питание,от батареек
312901930,Технические особенности,Количество режимов работы,6
312901930,Дополнительная информация,Тип массажера,электроимпульсный
312901930,Дополнительная информация,Зона массажа,живот; руки; тело
312901930,Дополнительная информация,Форма массажера,манжета
312901930,Дополнительная информация,Действие,контуринг; коррекция фигуры; укрепление
312901930,Дополнительная информация,Страна производства,Китай
312901930,Габариты,Вес с упаковкой (кг),0.2 кг
312901930,Габариты,Длина упаковки,22 см
312901930,Габариты,Высота упаковки,3 см
312901930,Габариты,Ширина упаковки,20 см
44081627,Основная информация,Цвет,черный
44081627,Общие характеристики,Модель,Миостимулятор для тела Yamaguchi ABS Trainer MIO
44081627,Общие характеристики,Гарантийный срок,12 месяцев; + постгарантийное обслуживание до 5 лет
44081627,Питание,Питание,5 В; от аккумулятора; без питания
44081627,Технические особенности,Количество режимов работы,2 автоматические программы; 15 уровней интенсивности
44081627,Насадки,Количество насадок,1 шт.
44081627,Дополнительная информация,Тип массажера,электроимпульсный; вибрационный; миостимулятор
44081627,Дополнительная информация,Зона массажа,пресс; живот; тело
44081627,Дополнительная информация,Форма массажера,бабочка
44081627,Дополнительная информация,Действие,коррекция фигуры; улучшение кровообращения; тонизирование
44081627,Дополнительная информация,Мин. продолжительность автономной работы,10 мин
44081627,Дополнительная информация,Доп. опции массажера,массажер для пресса; массажер для тела; антицеллюлитный массаж
44081627,Дополнительная информация,Комплектация,миостимулятор для пресса; Пластина с электродами; USB кабель для зарядки; руководство пользователя
44081627,Габариты,Высота предмета,19 см
44081627,Габариты,Ширина предмета,15.5 см
44081627,Габариты,Глубина предмета,0.2 см
44081627,Габариты,Вес без упаковки (кг),0.05 кг
44081627,Габариты,Вес с упаковкой (кг),0.19 кг
44081627,Габариты,Длина упаковки,2 см
44081627,Габариты,Высота упаковки,22 см
44081627,Габариты,Ширина упаковки,28 см
236596238,Основная информация,Цвет,белый
236596238,Дополнительная информация,Зона массажа,спина; тело; руки
236596238,Габариты,Вес с упаковкой (кг),0.23 кг
236596238,Габариты,Длина упаковки,17 см
236596238,Габариты,Высота упаковки,5 см
236596238,Габариты,Ширина упаковки,11 см
250133162,Основная информация,Цвет,черный
250133162,Общие характеристики,Модель,EMS
250133162,Питание,Питание,USB; от аккумулятора
250133162,Технические особенности,Количество режимов работы,36
250133162,Дополнительная информация,Тип массажера,электроимпульсный вибромассажер
250133162,Дополнительная информация,Зона массажа,"ноги, спина, тело"
250133162,Дополнительная информация,Действие,"улучшение кровообращения; снятие отечности,; разогревающее"
250133162,Дополнительная информация,Доп. опции массажера,таймер; электромиостимуляция; эффект иглоукалывания
250133162,Дополнительная информация,Комплектация,Электродные накладки - 4 пары; 2 электродных провода - 2 шт; USB-кабель - 1 шт; Крепежная пластина вкладыша - 1 шт; Руководство по эксплуатации - 1 шт
250133162,Дополнительная информация,Страна производства,Китай
250133162,Габариты,Вес с упаковкой (кг),0.3 кг
250133162,Габариты,Длина упаковки,15 см
250133162,Габариты,Высота упаковки,8 см
250133162,Габариты,Ширина упаковки,8 см
114150729,Основная информация,Цвет,белый
114150729,Общие характеристики,Модель,Косметологический аппарат В-333
114150729,Питание,Питание,от сети
114150729,Насадки,Количество насадок в комплекте,20 электродов для тела
114150729,Материалы,Материал корпуса,abs-пластик
114150729,Дополнительная информация,Назначение косметического прибора,массаж; против целлюлита; антицеллюлитный лифтинг
114150729,Дополнительная информация,Вид воздействия,миостимуляция; лимфодренаж; электромиостимуляция (EMS)
114150729,Дополнительная информация,Область применения,для тела; для всего тела; для груди
114150729,Дополнительная информация,Возрастные ограничения,18+
114150729,Дополнительная информация,Комплектация,"косметологическое оборудование; аппарат миостимуляции-1шт; Электроды (долговечные, сменные) -10 шт; кабели для подключения -1 комплект; Руководство пользователя на русском языке; гарантийный талон; Упаковка (транспортировочная коробка)"
114150729,Дополнительная информация,Страна производства,Китай
114150729,Габариты,Высота предмета,46 см
114150729,Габариты,Ширина предмета,39 см
114150729,Габариты,Глубина предмета,21 см
114150729,Габариты,Вес товара с упаковкой (г),5900 г
114150729,Габариты,Длина упаковки,46 см
114150729,Габариты,Высота упаковки,22 см
114150729,Габариты,Ширина упаковки,40 см
346462615,Основная информация,Цвет,серебристый
346462615,Питание,Питание,от аккумулятора
346462615,Технические особенности,Количество режимов работы,36 режимов
346462615,Дополнительная информация,Тип массажера,электроимпульсный
346462615,Дополнительная информация,Доп. опции массажера,Количество режимов интенсивности - 20; Длительность импульсов 100 мкс; Частота импульсов 0-100 Гц
346462615,Дополнительная информация,Комплектация,Соединительные провода - 2 шт Блок питания - 1 шт USB-кабель - 1 шт; инструкция на русском - 1 шт; Миостимулятор - 1 шт Самоклеящиеся - 1 шт Электрод - 4 шт
346462615,Габариты,Вес с упаковкой (кг),0.34 кг
346462615,Габариты,Длина упаковки,15 см
346462615,Габариты,Высота упаковки,7 см
346462615,Габариты,Ширина упаковки,9 см
328814914,Основная информация,Цвет,фиолетовый
328814914,Общие характеристики,Модель,Кегель массажер для женщин электрический
328814914,Питание,Питание,USB
328814914,Технические особенности,Количество режимов работы,6 режимов
328814914,Насадки,Количество насадок,4 шт.
328814914,Дополнительная информация,Тип массажера,электроимпульсный
328814914,Дополнительная информация,Зона массажа,живот; интимная зона; тело
328814914,Дополнительная информация,Действие,восстановление; укрепление; коррекция фигуры
328814914,Дополнительная информация,Мин. продолжительность автономной работы,10 мин
328814914,Дополнительная информация,Доп. опции массажера,электромиостимуляция
328814914,Дополнительная информация,Комплектация,Хост-1 шт Зонд - 1 шт Стандартные электроды - 3 пары Нагрудные электроды - 2 пары; Кабель для зарядки -1 шт Соединительный провод- 2 шт; Инструкция - 1 шт Упаковочная коробка- 1 шт
328814914,Дополнительная информация,Страна производства,Китай
328814914,Габариты,Вес с упаковкой (кг),0.3 кг
328814914,Габариты,Длина упаковки,22 см
328814914,Габариты,Высота упаковки,7 см
328814914,Габариты,Ширина упаковки,15 см
260607223,Основная информация,Цвет,черный
260607223,Общие характеристики,Модель,электростимуляция
260607223,Материалы,Материал изделия,ткань; текстиль; медицинский пластик
