,good_id,marketplace,name,value
71,169351017,wb,Модель,"Миостимулятор FZ-1 ""ШУБОШИ"" / ""Удобный Доктор"""
72,169351017,wb,Гарантийный срок,1 год
73,169351017,wb,Питание,от аккумулятора; от сети
74,169351017,wb,Количество режимов работы,4
75,169351017,wb,Количество насадок,2 шт.
76,169351017,wb,Тип массажера,миостимулятор; массажер электрический импульсный; Миостимулятор EMS - TENS
77,169351017,wb,Зона массажа,Лицо / Тело / Руки / Ноги / Спина / Живот / Кожа
78,169351017,wb,Форма массажера,ручной электромассажер
79,169351017,wb,Действие,лифтинг/от отеков/от темных кругов; Оздоровительный эффект; Массажер для лица шеи и тела
80,169351017,wb,Доп. опции массажера,дисплей; индикация времени до окончания процедуры; индикация выбранного режима
81,169351017,wb,Комплектация,Инструкция - 1 шт.; Сетевой адаптер - 1 шт.; Миостимулятор - 1 шт.
82,169351017,wb,Страна производства,Китай
83,169351017,wb,Срок эксплуатации,15 лет
84,169351017,wb,Высота предмета,15 см
85,169351017,wb,Ширина предмета,6.2 см
86,169351017,wb,Глубина предмета,2.6 см
87,169351017,wb,Вес без упаковки (кг),0.12 кг
88,169351017,wb,Вес с упаковкой (кг),0.7 кг
89,169351017,wb,Длина упаковки,9 см
90,169351017,wb,Высота упаковки,18 см
91,169351017,wb,Ширина упаковки,11 см
92,251013688,wb,Цвет,серебристый; черный
93,251013688,wb,Модель,"Миостимулятор FZ-2 ""ШУБОШИ"""
94,251013688,wb,Гарантийный срок,2 года
95,251013688,wb,Питание,от аккумулятора
96,251013688,wb,Количество режимов работы,8 режимов
97,251013688,wb,Количество насадок,4 шт.
98,251013688,wb,Тип массажера,миостимулятор; массажер электрический импульсный; Миостимулятор EMS - TENS
99,251013688,wb,Зона массажа,Лицо / Тело / Руки / Ноги / Спина / Живот / Кожа
100,251013688,wb,Форма массажера,ручной электромассажер
101,251013688,wb,Действие,лифтинг/от отеков/от темных кругов; Оздоровительный эффект; Массажер для лица шеи и тела
102,251013688,wb,Доп. опции массажера,электромиостимуляция
103,251013688,wb,Комплектация,Инструкция - 1 шт.; Сетевой адаптер - 1 шт.; Миостимулятор - 1 шт.; провод micro USB; Кнопочный провод для электродов - 2 шт; Массажные электроды стандартные - 4 шт
104,251013688,wb,Страна производства,Китай
105,251013688,wb,Срок эксплуатации,15 лет
106,251013688,wb,Высота предмета,8 см
107,251013688,wb,Ширина предмета,4 см
108,251013688,wb,Глубина предмета,1 см
109,251013688,wb,Вес без упаковки (кг),0.42 кг
110,251013688,wb,Вес с упаковкой (кг),0.43 кг
111,251013688,wb,Длина упаковки,9 см
112,251013688,wb,Высота упаковки,15 см
113,251013688,wb,Ширина упаковки,8 см
114,141376926,wb,Цвет,серый
115,141376926,wb,Модель,REMASO
116,141376926,wb,Гарантийный срок,1 год
117,141376926,wb,Питание,USB; от сети
118,141376926,wb,Количество режимов работы,25
119,141376926,wb,Количество насадок,10 шт.
120,141376926,wb,Тип массажера,тепловой; электроимпульсный
121,141376926,wb,Зона массажа,шея; спина; ноги
122,141376926,wb,Действие,восстановление; снятие мышечного напряжения; оздоровление
123,141376926,wb,Мин. продолжительность автономной работы,360 мин
124,141376926,wb,Доп. опции массажера,электромиостимуляция; ударный
125,141376926,wb,Количество роликов,нет
126,141376926,wb,Комплектация,миостимулятор-1шт; электродные накладки-4 шт; соединительный кабель- 1 шт; зарядка-1 шт
127,141376926,wb,Страна производства,Китай
128,141376926,wb,Высота предмета,15 см
129,141376926,wb,Вес без упаковки (кг),0.65 кг
130,141376926,wb,Вес с упаковкой (кг),0.65 кг
131,141376926,wb,Длина упаковки,19 см
132,141376926,wb,Высота упаковки,7 см
133,141376926,wb,Ширина упаковки,11 см
134,35995950,wb,Цвет,белый
135,35995950,wb,Модель,"Миостимулятор FZ-1 ""ШУБОШИ"" / ""Удобный Доктор"""
136,35995950,wb,Тип массажера,миостимулятор; массажер электрический импульсный; Миостимулятор EMS - TENS
137,35995950,wb,Зона массажа,Лицо / Тело / Руки / Ноги / Спина / Живот / Кожа
138,35995950,wb,Действие,лифтинг/от отеков/от темных кругов; Оздоровительный эффект; Массажер для лица шеи и тела
139,35995950,wb,Комплектация,Инструкция - 1 шт.; Сетевой адаптер - 1 шт.; Миостимулятор - 1 шт.
140,35995950,wb,Страна производства,Китай
141,35995950,wb,Вес с упаковкой (кг),0.48 кг
142,35995950,wb,Длина упаковки,9 см
143,35995950,wb,Высота упаковки,18 см
144,35995950,wb,Ширина упаковки,12 см
145,143533250,wb,Цвет,белый; белый глянец
146,143533250,wb,Модель,беспроводной
147,143533250,wb,Гарантийный срок,1 год
148,143533250,wb,Питание,от аккумулятора; от сети
149,143533250,wb,Количество режимов работы,24
150,143533250,wb,Количество насадок,10 шт.
151,143533250,wb,Тип массажера,электроимпульсный; постукивающий; электроимпульсный
152,143533250,wb,Зона массажа,спина; тело; ноги
153,143533250,wb,Форма массажера,ручной электромассажер
154,143533250,wb,Действие,снятие мышечного напряжения; улучшение кровообращения; восстановление
155,143533250,wb,Мин. продолжительность автономной работы,10000 мин
156,143533250,wb,Доп. опции массажера,электромиостимуляция; эффект иглоукалывания; инфракрасный излучатель
157,143533250,wb,Комплектация,"миостимулятор, блок питания,комплект проводов; Инструкция пользователя; аппликаторы 8 шт; лор насадка"
158,143533250,wb,Страна производства,Китай
159,143533250,wb,Высота предмета,6 см
160,143533250,wb,Ширина предмета,13.5 см
161,143533250,wb,Глубина предмета,2 см
162,143533250,wb,Вес без упаковки (кг),0.13 кг
163,143533250,wb,Вес с упаковкой (кг),0.42 кг
164,143533250,wb,Длина упаковки,18 см
165,143533250,wb,Высота упаковки,8 см
166,143533250,wb,Ширина упаковки,10 см
167,198641294,wb,Цвет,черный
168,198641294,wb,Модель,Миостимулятор
169,198641294,wb,Питание,от батареек
170,198641294,wb,Количество режимов работы,6
171,198641294,wb,Количество насадок,1 шт.
172,198641294,wb,Тип массажера,Миостимулирующий; Миостимулятор для мышц; Миостимулятор EMS
173,198641294,wb,Зона массажа,ноги; живот; руки
174,198641294,wb,Форма массажера,манжета
175,198641294,wb,Действие,коррекция фигуры; укрепление; упругость
176,198641294,wb,Мин. продолжительность автономной работы,15 мин
177,198641294,wb,Доп. опции массажера,миостимулятор электрический; микротоки; прессотерапия
178,198641294,wb,Комплектация,массажер для живота - 1шт; массажер для рук - 1шт; массажер для бедер - 1шт; пульт - 3 шт; инструкция
179,198641294,wb,Страна производства,Китай
180,198641294,wb,Высота предмета,17 см
181,198641294,wb,Глубина предмета,2 см
182,198641294,wb,Вес без упаковки (кг),0.55 кг
183,198641294,wb,Вес с упаковкой (кг),0.55 кг
184,198641294,wb,Длина упаковки,24 см
185,198641294,wb,Высота упаковки,4 см
186,198641294,wb,Ширина упаковки,21 см
187,178910159,wb,Цвет,белый
188,178910159,wb,Модель,для тела
189,178910159,wb,Гарантийный срок,12
190,178910159,wb,Питание,от сети; от батареек
191,178910159,wb,Количество режимов работы,8
192,178910159,wb,Тип массажера,магнитно-акупунктурный; постукивающий; электроимпульсная
193,178910159,wb,Зона массажа,тело; спина; руки
194,178910159,wb,Действие,коррекция фигуры; антицеллюлитный; для похудения
195,178910159,wb,Мин. продолжительность автономной работы,15 мин
196,178910159,wb,Доп. опции массажера,электромиостимуляция; эффект иглоукалывания; таймер
197,178910159,wb,Комплектация,блок питания; инструкция; Шнуры электроды - 2 шт; Электроды (патчи) - 4 шт; Терапевтические тапочки - 1 шт
198,178910159,wb,Страна производства,Китай
199,178910159,wb,Высота предмета,10 см
200,178910159,wb,Ширина предмета,27 см
201,178910159,wb,Вес с упаковкой (кг),0.5 кг
202,178910159,wb,Длина упаковки,11 см
203,178910159,wb,Высота упаковки,10 см
204,178910159,wb,Ширина упаковки,27 см
205,43996867,wb,Цвет,серый
206,43996867,wb,Модель,микротоковый массажер цифровой меридиан
207,43996867,wb,Гарантийный срок,3 месяца
208,43996867,wb,Питание,от сети; от батареек
209,43996867,wb,Количество режимов работы,6 режимов массажа; 6 шт
210,43996867,wb,Количество насадок,4 шт.
211,43996867,wb,Тип массажера,вибромассажер; микротоковый импульсный миостимулятор; электроимпульсный
212,43996867,wb,Зона массажа,спина; тело; шея
213,43996867,wb,Форма массажера,массажный аппарат
214,43996867,wb,Действие,снятие мышечного напряжения; восстановление; коррекция фигуры
215,43996867,wb,Мин. продолжительность автономной работы,40 мин
216,43996867,wb,Доп. опции массажера,вибромассаж; электромиостимуляция; регулировка интенсивности
217,43996867,wb,Комплектация,Инструмент для терапии Цифровой меридиан; аппликаторы электроды 4 шт; кабель питания от сети USB; инструкция; батарейки 3 шт; 2 парных кабеля для электродов; картонная коробка
218,43996867,wb,Страна производства,Китай
219,43996867,wb,Высота предмета,16 см
220,43996867,wb,Ширина предмета,6 см
221,43996867,wb,Глубина предмета,2 см
222,43996867,wb,Вес без упаковки (кг),0.1 кг
223,43996867,wb,Вес с упаковкой (кг),0.3 кг
224,43996867,wb,Длина упаковки,24 см
225,43996867,wb,Высота упаковки,5 см
226,43996867,wb,Ширина упаковки,19 см
227,148830492,wb,Цвет,серый
228,148830492,wb,Модель,JR309
229,148830492,wb,Гарантийный срок,2 мес
230,148830492,wb,Питание,220В (5А); 3 батарейки ААА; USB-шнур
231,148830492,wb,Количество режимов работы,9
232,148830492,wb,Количество насадок,8 шт.
233,148830492,wb,Тип массажера,миостимулятор; Массажер электрический; лечение
234,148830492,wb,Зона массажа,"для шеи, для головы, для ног"
235,148830492,wb,Форма массажера,ручной электромассажер
236,148830492,wb,Действие,Массаж; Укрепление мышц; уменьшение целлюлита
237,148830492,wb,Доп. опции массажера,электрофорез; электромиостимуляция; автовыключение
238,148830492,wb,Количество роликов,импульсный массажер; мини массажер для тела; электромассажер-миостимулятор
239,148830492,wb,Комплектация,тапочки - 2 шт; Перчатки - 2 шт; носки - 2 шт; нарукавники - 2 шт; Миостимулятор массажер
240,148830492,wb,Страна производства,Китай
241,148830492,wb,Высота предмета,4 см
242,148830492,wb,Ширина предмета,10 см
243,148830492,wb,Глубина предмета,15 см
244,148830492,wb,Вес без упаковки (кг),0.15 кг
245,148830492,wb,Вес с упаковкой (кг),0.58 кг
246,148830492,wb,Длина упаковки,11 см
247,148830492,wb,Высота упаковки,10 см
248,148830492,wb,Ширина упаковки,27 см
249,250135346,wb,Цвет,белый
250,250135346,wb,Модель,EMS 309A
251,250135346,wb,Гарантийный срок,1 год
252,250135346,wb,Питание,"Usb, от сети"
253,250135346,wb,Количество режимов работы,6
254,250135346,wb,Количество насадок,1 шт.
255,250135346,wb,Тип массажера,"Вакуумный, Миостимулирующий, Расслабляющий, Оздоровительный; Лечебный, Лимфодренажный"
256,250135346,wb,Зона массажа,шея; тело; спина
257,250135346,wb,Действие,восстановление
258,250135346,wb,Доп. опции массажера,автовыключение
259,250135346,wb,Комплектация,устройство - 1 шт; Тапочки - 1 пара; Кабель USB - 1 шт; Электроды - 8 шт.; Кабели для подключения электродов - 8 шт.; Адаптер питания - 1 шт.; Инструкция - 1 шт.
260,250135346,wb,Страна производства,Китай
261,250135346,wb,Вес с упаковкой (кг),0.6 кг
262,250135346,wb,Длина упаковки,28 см
263,250135346,wb,Высота упаковки,10 см
264,250135346,wb,Ширина упаковки,11 см
265,141936084,wb,Цвет,черный
266,141936084,wb,Модель,HQ185
267,141936084,wb,Питание,USB
268,141936084,wb,Количество режимов работы,24 режима работы
269,141936084,wb,Количество насадок,1 шт.
270,141936084,wb,Тип массажера,вибромассажер; виброплатформа; электроимпульсный
271,141936084,wb,Зона массажа,"ноги, руки, живот, поясница, шея, бедра, лицо; Плечи / Шея / Спина / Ягодицы; позвоночника, пресса, груди, икры, под коленом, ступни"
272,141936084,wb,Форма массажера,накидка
273,141936084,wb,Действие,"антистресс, релаксация, уменьшает тревогу; расслабление шеи; Массаж"
274,141936084,wb,Мин. продолжительность автономной работы,5 мин
275,141936084,wb,Доп. опции массажера,электрический массажер; массаж шеи; массажер для шеи и плеч
276,141936084,wb,Страна производства,Китай
277,141936084,wb,Высота предмета,15 см
278,141936084,wb,Ширина предмета,7 см
279,141936084,wb,Глубина предмета,3 см
280,141936084,wb,Вес без упаковки (кг),0.08 кг
281,141936084,wb,Вес с упаковкой (кг),0.1 кг
282,141936084,wb,Длина упаковки,18 см
283,141936084,wb,Высота упаковки,3 см
284,141936084,wb,Ширина упаковки,9 см
285,291888914,wb,Цвет,белый
286,291888914,wb,Модель,беспроводной
287,291888914,wb,Гарантийный срок,1 год
288,291888914,wb,Питание,от аккумулятора; от сети
289,291888914,wb,Количество режимов работы,15 режимов
290,291888914,wb,Количество насадок,10 шт.
291,291888914,wb,Тип массажера,электроимпульсный; электроимпульсный; акупунктурный/акупрессурный
292,291888914,wb,Зона массажа,живот; ягодицы; бедра
293,291888914,wb,Форма массажера,ручной электромассажер
294,291888914,wb,Действие,коррекция фигуры; снятие мышечного напряжения; улучшение кровообращения
295,291888914,wb,Мин. продолжительность автономной работы,10000 мин
296,291888914,wb,Доп. опции массажера,электромиостимуляция; эффект иглоукалывания; инфракрасный излучатель
297,291888914,wb,Комплектация,"миостимулятор, блок питания,комплект проводов; комплект батареек; Инструкция пользователя; аппликаторы 8 шт; ЛОР насадка - 2 шт"
298,291888914,wb,Страна производства,Китай
299,291888914,wb,Высота предмета,7 см
300,291888914,wb,Ширина предмета,19 см
301,291888914,wb,Вес без упаковки (кг),0.13 кг
302,291888914,wb,Вес с упаковкой (кг),0.43 кг
303,291888914,wb,Длина упаковки,18 см
304,291888914,wb,Высота упаковки,5 см
305,291888914,wb,Ширина упаковки,18 см
306,312901930,wb,Цвет,черный
307,312901930,wb,Питание,от батареек
308,312901930,wb,Количество режимов работы,6
309,312901930,wb,Тип массажера,электроимпульсный
310,312901930,wb,Зона массажа,живот; руки; тело
311,312901930,wb,Форма массажера,манжета
312,312901930,wb,Действие,контуринг; коррекция фигуры; укрепление
313,312901930,wb,Страна производства,Китай
314,312901930,wb,Вес с упаковкой (кг),0.2 кг
315,312901930,wb,Длина упаковки,22 см
316,312901930,wb,Высота упаковки,3 см
317,312901930,wb,Ширина упаковки,20 см
318,44081627,wb,Цвет,черный
319,44081627,wb,Модель,Миостимулятор для тела Yamaguchi ABS Trainer MIO
320,44081627,wb,Гарантийный срок,12 месяцев; + постгарантийное обслуживание до 5 лет
321,44081627,wb,Питание,5 В; от аккумулятора; без питания
322,44081627,wb,Количество режимов работы,2 автоматические программы; 15 уровней интенсивности
323,44081627,wb,Количество насадок,1 шт.
324,44081627,wb,Тип массажера,электроимпульсный; вибрационный; миостимулятор
325,44081627,wb,Зона массажа,пресс; живот; тело
326,44081627,wb,Форма массажера,бабочка
327,44081627,wb,Действие,коррекция фигуры; улучшение кровообращения; тонизирование
328,44081627,wb,Мин. продолжительность автономной работы,10 мин
329,44081627,wb,Доп. опции массажера,массажер для пресса; массажер для тела; антицеллюлитный массаж
330,44081627,wb,Комплектация,миостимулятор для пресса; Пластина с электродами; USB кабель для зарядки; руководство пользователя
331,44081627,wb,Высота предмета,19 см
332,44081627,wb,Ширина предмета,15.5 см
333,44081627,wb,Глубина предмета,0.2 см
334,44081627,wb,Вес без упаковки (кг),0.05 кг
335,44081627,wb,Вес с упаковкой (кг),0.19 кг
336,44081627,wb,Длина упаковки,2 см
337,44081627,wb,Высота упаковки,22 см
338,44081627,wb,Ширина упаковки,28 см
339,236596238,wb,Цвет,белый
340,236596238,wb,Зона массажа,спина; тело; руки
341,236596238,wb,Вес с упаковкой (кг),0.23 кг
342,236596238,wb,Длина упаковки,17 см
343,236596238,wb,Высота упаковки,5 см
344,236596238,wb,Ширина упаковки,11 см
345,250133162,wb,Цвет,черный
346,250133162,wb,Модель,EMS
347,250133162,wb,Питание,USB; от аккумулятора
348,250133162,wb,Количество режимов работы,36
349,250133162,wb,Тип массажера,электроимпульсный вибромассажер
350,250133162,wb,Зона массажа,"ноги, спина, тело"
351,250133162,wb,Действие,"улучшение кровообращения; снятие отечности,; разогревающее"
352,250133162,wb,Доп. опции массажера,таймер; электромиостимуляция; эффект иглоукалывания
353,250133162,wb,Комплектация,Электродные накладки - 4 пары; 2 электродных провода - 2 шт; USB-кабель - 1 шт; Крепежная пластина вкладыша - 1 шт; Руководство по эксплуатации - 1 шт
354,250133162,wb,Страна производства,Китай
355,250133162,wb,Вес с упаковкой (кг),0.3 кг
356,250133162,wb,Длина упаковки,15 см
357,250133162,wb,Высота упаковки,8 см
358,250133162,wb,Ширина упаковки,8 см
359,114150729,wb,Цвет,белый
360,114150729,wb,Модель,Косметологический аппарат В-333
361,114150729,wb,Питание,от сети
362,114150729,wb,Количество насадок в комплекте,20 электродов для тела
363,114150729,wb,Материал корпуса,abs-пластик
364,114150729,wb,Назначение косметического прибора,массаж; против целлюлита; антицеллюлитный лифтинг
365,114150729,wb,Вид воздействия,миостимуляция; лимфодренаж; электромиостимуляция (EMS)
366,114150729,wb,Область применения,для тела; для всего тела; для груди
367,114150729,wb,Возрастные ограничения,18+
368,114150729,wb,Комплектация,"косметологическое оборудование; аппарат миостимуляции-1шт; Электроды (долговечные, сменные) -10 шт; кабели для подключения -1 комплект; Руководство пользователя на русском языке; гарантийный талон; Упаковка (транспортировочная коробка)"
369,114150729,wb,Страна производства,Китай
370,114150729,wb,Высота предмета,46 см
371,114150729,wb,Ширина предмета,39 см
372,114150729,wb,Глубина предмета,21 см
373,114150729,wb,Вес товара с упаковкой (г),5900 г
374,114150729,wb,Длина упаковки,46 см
375,114150729,wb,Высота упаковки,22 см
376,114150729,wb,Ширина упаковки,40 см
377,346462615,wb,Цвет,серебристый
378,346462615,wb,Питание,от аккумулятора
379,346462615,wb,Количество режимов работы,36 режимов
380,346462615,wb,Тип массажера,электроимпульсный
381,346462615,wb,Доп. опции массажера,Количество режимов интенсивности - 20; Длительность импульсов 100 мкс; Частота импульсов 0-100 Гц
382,346462615,wb,Комплектация,Соединительные провода - 2 шт Блок питания - 1 шт USB-кабель - 1 шт; инструкция на русском - 1 шт; Миостимулятор - 1 шт Самоклеящиеся - 1 шт Электрод - 4 шт
383,346462615,wb,Вес с упаковкой (кг),0.34 кг
384,346462615,wb,Длина упаковки,15 см
385,346462615,wb,Высота упаковки,7 см
386,346462615,wb,Ширина упаковки,9 см
387,328814914,wb,Цвет,фиолетовый
388,328814914,wb,Модель,Кегель массажер для женщин электрический
389,328814914,wb,Питание,USB
390,328814914,wb,Количество режимов работы,6 режимов
391,328814914,wb,Количество насадок,4 шт.
392,328814914,wb,Тип массажера,электроимпульсный
393,328814914,wb,Зона массажа,живот; интимная зона; тело
394,328814914,wb,Действие,восстановление; укрепление; коррекция фигуры
395,328814914,wb,Мин. продолжительность автономной работы,10 мин
396,328814914,wb,Доп. опции массажера,электромиостимуляция
397,328814914,wb,Комплектация,Хост-1 шт Зонд - 1 шт Стандартные электроды - 3 пары Нагрудные электроды - 2 пары; Кабель для зарядки -1 шт Соединительный провод- 2 шт; Инструкция - 1 шт Упаковочная коробка- 1 шт
398,328814914,wb,Страна производства,Китай
399,328814914,wb,Вес с упаковкой (кг),0.3 кг
400,328814914,wb,Длина упаковки,22 см
401,328814914,wb,Высота упаковки,7 см
402,328814914,wb,Ширина упаковки,15 см
403,260607223,wb,Цвет,черный
404,260607223,wb,Модель,электростимуляция
405,260607223,wb,Материал изделия,ткань; текстиль; медицинский пластик
406,260607223,wb,Вид реабилитационного тренажера,миостимулятор; электростимулятор; массажер
407,260607223,wb,Страна производства,Китай
408,260607223,wb,Назначение тренажера,для реабилитации после инсульта; массажер электрический; аппарат для физиотерапии
409,260607223,wb,Комплектация,стимулятор; ремень; провод usb; распылитель; удлинитель ремня; тренажерный мячик для руки
410,260607223,wb,Ширина предмета,18 см
411,260607223,wb,Высота предмета,18 см
412,260607223,wb,Глубина предмета,4 см
413,260607223,wb,Вес без упаковки (кг),0.25 кг
414,260607223,wb,Вес с упаковкой (кг),0.33 кг
415,260607223,wb,Длина упаковки,20 см
416,260607223,wb,Высота упаковки,6 см
417,260607223,wb,Ширина упаковки,15 см
418,192370914,wb,Цвет,серый; белый
419,192370914,wb,Питание,встроенный аккумулятор
420,192370914,wb,Количество режимов работы,15 уровней интенсивности; 4 режима вибрации; 6 режимов микротоковой стимуляции
421,192370914,wb,Тип массажера,вибромассажер; электроимпульсный; тепловой
422,192370914,wb,Зона массажа,шея; шейно-воротниковая зона
423,192370914,wb,Действие,облегчает боль в шее; снимает напряжение в шейном отделе; расслабляющий релакс массаж
424,192370914,wb,Мин. продолжительность автономной работы,240 мин
425,192370914,wb,Доп. опции массажера,таймер; функция подогрева; вибромассаж
426,192370914,wb,Количество роликов,9
427,192370914,wb,Комплектация,Микротовый вибромассажер; инструкция; кабель для зарядки без адаптера
428,192370914,wb,Страна производства,Китай
429,192370914,wb,Вес с упаковкой (кг),0.44 кг
430,192370914,wb,Длина упаковки,19 см
431,192370914,wb,Высота упаковки,9 см
432,192370914,wb,Ширина упаковки,21 см
433,159323506,wb,Цвет,белый
434,159323506,wb,Модель,Миостимулятор для лица и тела
435,159323506,wb,Гарантийный срок,6 мес
436,159323506,wb,Питание,USB; от аккумулятора; от сети
437,159323506,wb,Количество режимов работы,5 шт.
438,159323506,wb,Количество насадок,1 шт.
439,159323506,wb,Тип массажера,вибромассажер; электроимпульсный; магнитно-акупунктурный
440,159323506,wb,Зона массажа,лицо; тело; подбородок
441,159323506,wb,Действие,лифтинг; против морщин; против акне
442,159323506,wb,Мин. продолжительность автономной работы,15 мин
443,159323506,wb,Доп. опции массажера,моделирующий массажер для лица; led маска; эффект иглоукалывания
444,159323506,wb,Комплектация,массажер электрический; импульсивный пластырь; пульт дистанционный
445,159323506,wb,Страна производства,Китай
446,159323506,wb,Высота предмета,18.2 см
447,159323506,wb,Ширина предмета,5.2 см
448,159323506,wb,Глубина предмета,2.3 см
449,159323506,wb,Вес без упаковки (кг),0.28 кг
450,159323506,wb,Вес с упаковкой (кг),0.31 кг
451,159323506,wb,Длина упаковки,24 см
452,159323506,wb,Высота упаковки,7 см
453,159323506,wb,Ширина упаковки,13 см
454,343099404,wb,Модель,EMS
455,343099404,wb,Питание,от сети
456,343099404,wb,Количество режимов работы,12
457,343099404,wb,Тип массажера,миостимулятор
458,343099404,wb,Зона массажа,"голова, шея; поясница, спина, ступни"
459,343099404,wb,Действие,восстановление
460,343099404,wb,Доп. опции массажера,Емкость аккумулятора: 1000 мАч; Интенсивность: 30 уровней; Выходная мощность: 5 Вт
461,343099404,wb,Количество роликов,Массажные головки: 4 шт.
462,343099404,wb,Комплектация,массажер; USB-кабель питания; электродные подушечки; инструкция
463,343099404,wb,Страна производства,Китай
464,343099404,wb,Вес с упаковкой (кг),0.7 кг
465,343099404,wb,Длина упаковки,19 см
466,343099404,wb,Высота упаковки,6 см
467,343099404,wb,Ширина упаковки,18 см
468,61124788,wb,Цвет,серебристый
469,61124788,wb,Модель,EMS-750
470,61124788,wb,Гарантийный срок,3 года
471,61124788,wb,Питание,220 В
472,61124788,wb,Количество режимов работы,4; вибромассажер для тела; вибромассажер
473,61124788,wb,Количество насадок,10 шт.
474,61124788,wb,Тип массажера,Миостимулятор для мышц; Миостимулятор EMS - TENS
475,61124788,wb,Зона массажа,Плечи / Шея / Спина / Ягодицы; Спина / Живот / Поясница
476,61124788,wb,Действие,Массаж; миостимулятор; Массажер для пресса
477,61124788,wb,Мин. продолжительность автономной работы,5 мин
478,61124788,wb,Доп. опции массажера,тренажеры; тренажер для пресса; тренажеры и фитнес
479,61124788,wb,Количество роликов,миостимулятор
480,61124788,wb,Комплектация,"массажер-миостимулятор - 1шт; тапочки 2 шт, наколенник\налокотник, инструкция; электроды 10 шт; пояс 1 шт; адаптер"
481,61124788,wb,Страна производства,Китай
482,61124788,wb,Высота предмета,10 см
483,61124788,wb,Ширина предмета,15 см
484,61124788,wb,Глубина предмета,15 см
485,61124788,wb,Вес без упаковки (кг),1.9 кг
486,61124788,wb,Вес с упаковкой (кг),2 кг
487,61124788,wb,Длина упаковки,35 см
488,61124788,wb,Высота упаковки,12 см
489,61124788,wb,Ширина упаковки,30 см
490,318374112,wb,Цвет,черный
